capture_event_id,split,site_id,datetime,longitude,latitude,environment_feature_status,chirps_monthly_mm,chirps_source_file,jrc_water_occurrence_pct,jrc_water_seasonality_months,jrc_water_extent_class,month,modis_composite_count,modis_first_calendar_date,modis_latest_calendar_date,modis_ndvi_mean,modis_ndvi_median,modis_ndvi_min,modis_ndvi_max,modis_evi_mean,modis_evi_median,modis_evi_min,modis_evi_max,modis_blue_reflectance_mean,modis_red_reflectance_mean,modis_nir_reflectance_mean,modis_mir_reflectance_mean,modis_pixel_reliability_mean,modis_pixel_reliability_best,modis_vi_quality_mode,modis_full_available,modis_ndvi_seed,modis_evi_seed,modis_seed_available
ASG0002izy,demo_stream,E09,2010-08-18T12:46:34,34.81205221308038,-2.5522550600625955,ok,1.8563249111175537,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.2617,0.2617,0.2515,0.2719,0.1801,0.1801,0.1761,0.1841,0.0824,0.1835,0.313,0.2466,0.0,0.0,2116,True,,,False
ASG0002jys,demo_stream,F05,2010-09-16T22:23:44,34.83303033734737,-2.46975752506659,ok,39.008426666259766,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.3301,0.3301,0.3104,0.3498,0.18625,0.18625,0.1628,0.2097,0.05645,0.10905,0.2176,0.2636,0.0,0.0,2116,True,,,False
ASG0002p67,demo_stream,C03,2010-08-05T06:29:58,34.7755362839064,-2.429324191222877,ok,0.991999626159668,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.30005,0.30005,0.293,0.3071,0.18725,0.18725,0.1831,0.1914,0.0621,0.15085,0.2798,0.2284,0.0,0.0,2116,True,,,False
ASG0002qpo,demo_stream,C03,2010-09-25T14:32:06,34.7755362839064,-2.429324191222877,ok,55.01102828979492,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.3642,0.3642,0.3391,0.3893,0.1971,0.1971,0.1666,0.2276,0.0482,0.09845,0.2127,0.1985,0.0,0.0,2116,True,,,False
ASG0002s8a,demo_stream,C05,2010-10-08T19:13:40,34.77403661179361,-2.4716555614470135,ok,39.23335266113281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.10.tif,0.0,0.0,0.0,2010-10,1,2010-10-16,2010-10-16,0.3869,0.3869,0.3869,0.3869,0.2108,0.2108,0.2108,0.2108,0.0478,0.0956,0.2163,0.2718,0.0,0.0,2116,True,,,False
ASG0002ujo,demo_stream,D04,2010-09-19T20:42:12,34.79533386393608,-2.450204643413852,ok,43.1634521484375,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.3569,0.3569,0.3352,0.3786,0.20375,0.20375,0.1767,0.2308,0.0489,0.11375,0.2414,0.2592,0.0,0.0,2116,True,,,False
ASG0002upd,demo_stream,D05,2010-09-25T13:14:16,34.79566899570599,-2.472232212636454,ok,43.1634521484375,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.4091,0.4091,0.3947,0.4235,0.22265,0.22265,0.1971,0.2482,0.042,0.0948,0.22675,0.2489,0.5,0.0,2116,True,,,False
ASG0002ux1,demo_stream,D05,2010-10-07T10:32:26,34.79566899570599,-2.472232212636454,ok,39.23335266113281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.10.tif,0.0,0.0,0.0,2010-10,1,2010-10-16,2010-10-16,0.4098,0.4098,0.4098,0.4098,0.2086,0.2086,0.2086,0.2086,0.04,0.0848,0.2026,0.215,0.0,0.0,2116,True,,,False
ASG0002uxk,demo_stream,D05,2010-10-07T12:08:36,34.79566899570599,-2.472232212636454,ok,39.23335266113281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.10.tif,0.0,0.0,0.0,2010-10,1,2010-10-16,2010-10-16,0.4098,0.4098,0.4098,0.4098,0.2086,0.2086,0.2086,0.2086,0.04,0.0848,0.2026,0.215,0.0,0.0,2116,True,,,False
ASG0002uxo,demo_stream,D05,2010-10-07T12:29:04,34.79566899570599,-2.472232212636454,ok,39.23335266113281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.10.tif,0.0,0.0,0.0,2010-10,1,2010-10-16,2010-10-16,0.4098,0.4098,0.4098,0.4098,0.2086,0.2086,0.2086,0.2086,0.04,0.0848,0.2026,0.215,0.0,0.0,2116,True,,,False
ASG0002xhr,demo_stream,D06,2010-08-09T07:57:57,34.79275700478855,-2.4929891925829826,ok,0.8806554079055786,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.2397,0.2397,0.2063,0.2731,0.09265,0.09265,0.0788,0.1065,0.0349,0.07835,0.12805,0.196,1.0,1.0,2185,True,,,False
ASG0002xuw,demo_stream,D06,2010-08-18T13:10:44,34.79275700478855,-2.4929891925829826,ok,0.8806554079055786,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.2397,0.2397,0.2063,0.2731,0.09265,0.09265,0.0788,0.1065,0.0349,0.07835,0.12805,0.196,1.0,1.0,2185,True,,,False
ASG000301c,demo_stream,E03,2010-07-30T03:58:06,34.81540119001126,-2.430564061385425,ok,6.408977508544922,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.07.tif,0.0,0.0,0.0,2010-07,2,2010-07-12,2010-07-28,0.29945,0.29945,0.2814,0.3175,0.1791,0.1791,0.1779,0.1803,0.06135,0.1352,0.2499,0.20145,0.0,0.0,2116,True,,,False
ASG00030vz,demo_stream,F02,2010-08-04T13:41:50,34.8360873878954,-2.410289797505325,ok,1.1774612665176392,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.24845,0.24845,0.2441,0.2528,0.16455,0.16455,0.1578,0.1713,0.081,0.16725,0.2776,0.2641,0.0,0.0,2116,True,,,False
ASG00031p2,demo_stream,F02,2010-08-27T14:38:28,34.8360873878954,-2.410289797505325,ok,1.1774612665176392,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.24845,0.24845,0.2441,0.2528,0.16455,0.16455,0.1578,0.1713,0.081,0.16725,0.2776,0.2641,0.0,0.0,2116,True,,,False
ASG00031yi,demo_stream,F02,2010-09-20T14:44:04,34.8360873878954,-2.410289797505325,ok,50.018741607666016,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.4236,0.4236,0.4205,0.4267,0.251,0.251,0.2265,0.2755,0.04895,0.10315,0.25505,0.21915,0.0,0.0,2116,True,,,False
ASG00032ky,demo_stream,F04,2010-08-04T14:51:44,34.83512627100737,-2.4508648293128945,ok,1.0594699382781982,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.28645,0.28645,0.2864,0.2865,0.175,0.175,0.1647,0.1853,0.067,0.1364,0.24595,0.21315,0.0,0.0,2116,True,,,False
ASG00032r9,demo_stream,F08,2010-07-24T10:00:48,34.832720336900856,-2.5314730883273695,ok,5.655380725860596,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.07.tif,0.0,0.0,0.0,2010-07,2,2010-07-12,2010-07-28,0.3054,0.3054,0.2971,0.3137,0.1805999999999999,0.1805999999999999,0.1729,0.1883,0.05985,0.12805,0.2406,0.19005,0.0,0.0,2116,True,,,False
ASG00032u1,demo_stream,F08,2010-07-25T11:22:41,34.832720336900856,-2.5314730883273695,ok,5.655380725860596,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.07.tif,0.0,0.0,0.0,2010-07,2,2010-07-12,2010-07-28,0.3054,0.3054,0.2971,0.3137,0.1805999999999999,0.1805999999999999,0.1729,0.1883,0.05985,0.12805,0.2406,0.19005,0.0,0.0,2116,True,,,False
ASG0003dzv,demo_stream,V13,2010-09-21T14:14:08,35.15841703015735,-2.6316648705741557,ok,7.079017639160156,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.28125,0.28125,0.2708,0.2917,0.14145,0.14145,0.1321,0.1508,0.05515,0.09665,0.17245,0.16705,0.0,0.0,2116,True,,,False
ASG0003f3b,demo_stream,B04,2011-06-19T06:29:26,34.75662761379801,-2.448863591985095,ok,59.94322204589844,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.06.tif,0.0,0.0,0.0,2011-06,2,2011-06-10,2011-06-26,0.48645,0.48645,0.475,0.4979,0.2324,0.2324,0.2176,0.2472,0.0315,0.06635,0.19245,0.10865,0.5,0.0,2116,True,,,False
ASG0003fmw,demo_stream,B05,2011-02-25T13:33:56,34.75354439362859,-2.469982838726765,ok,91.12124633789062,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.02.tif,0.0,0.0,0.0,2011-02,2,2011-02-02,2011-02-18,0.41235,0.41235,0.3875,0.4372,0.2622,0.2622,0.2454,0.279,0.05745,0.1143,0.27465,0.2,0.0,0.0,2116,True,,,False
ASG0003fs4,demo_stream,B05,2011-05-15T01:19:48,34.75354439362859,-2.469982838726765,ok,50.34508514404297,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.05.tif,0.0,0.0,0.0,2011-05,2,2011-05-09,2011-05-25,0.4888,0.4888,0.3524,0.6252,0.3179,0.3179,0.2049,0.4309,0.04725,0.0956,0.28735,0.17165,0.0,0.0,2116,True,,,False
ASG0003fwn,demo_stream,B05,2011-05-13T15:28:08,34.75354439362859,-2.469982838726765,ok,50.34508514404297,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.05.tif,0.0,0.0,0.0,2011-05,2,2011-05-09,2011-05-25,0.4888,0.4888,0.3524,0.6252,0.3179,0.3179,0.2049,0.4309,0.04725,0.0956,0.28735,0.17165,0.0,0.0,2116,True,,,False
ASG0003hya,demo_stream,B06,2011-05-15T01:13:30,34.75421148588886,-2.491811520068189,ok,50.34508514404297,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.05.tif,0.0,0.0,0.0,2011-05,2,2011-05-09,2011-05-25,0.4527,0.4527,0.4244,0.481,0.21465,0.21465,0.2011,0.2282,0.035,0.07225,0.18945,0.148,0.0,0.0,2116,True,,,False
ASG0003kso,demo_stream,C03,2011-07-06T11:42:10,34.7755362839064,-2.429324191222877,ok,15.75880241394043,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.07.tif,0.0,0.0,0.0,2011-07,2,2011-07-12,2011-07-28,0.3484,0.3484,0.3132,0.3836,0.20105,0.20105,0.1817,0.2204,0.05565,0.11185,0.23115,0.2021,0.0,0.0,2116,True,,,False
ASG0003kw7,demo_stream,C03,2011-05-15T01:13:56,34.7755362839064,-2.429324191222877,ok,50.663368225097656,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.05.tif,0.0,0.0,0.0,2011-05,2,2011-05-09,2011-05-25,0.46275,0.46275,0.4273,0.4982,0.26135,0.26135,0.2554,0.2673,0.04565,0.0869,0.23455,0.146,0.0,0.0,2116,True,,,False
ASG0003lg6,demo_stream,C03,2011-07-02T19:40:13,34.7755362839064,-2.429324191222877,ok,15.75880241394043,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.07.tif,0.0,0.0,0.0,2011-07,2,2011-07-12,2011-07-28,0.3484,0.3484,0.3132,0.3836,0.20105,0.20105,0.1817,0.2204,0.05565,0.11185,0.23115,0.2021,0.0,0.0,2116,True,,,False
ASG0003lye,demo_stream,C04,2011-03-06T12:46:22,34.77469159920282,-2.450232277415553,ok,168.505615234375,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.03.tif,0.0,0.0,0.0,2011-03,2,2011-03-06,2011-03-22,0.48595,0.48595,0.3196,0.6523,0.2884,0.2884,0.1729,0.4039,0.0414,0.0847,0.2515,0.1547,0.0,0.0,2116,True,,,False
ASG0003mrm,demo_stream,C04,2011-05-17T07:39:42,34.77469159920282,-2.450232277415553,ok,50.34508514404297,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.05.tif,0.0,0.0,0.0,2011-05,2,2011-05-09,2011-05-25,0.4402,0.4402,0.394,0.4864,0.2574,0.2574,0.2398,0.275,0.04835,0.0975,0.24845,0.16185,0.0,0.0,2116,True,,,False
ASG0003n0x,demo_stream,C04,2011-07-20T07:14:25,34.77469159920282,-2.450232277415553,ok,15.956466674804688,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.07.tif,0.0,0.0,0.0,2011-07,2,2011-07-12,2011-07-28,0.3114,0.3114,0.2851,0.3377,0.17495,0.17495,0.1648,0.1851,0.05655,0.116,0.2203,0.21495,0.0,0.0,2116,True,,,False
ASG0003n9h,demo_stream,C05,2011-03-08T08:16:18,34.77403661179361,-2.4716555614470135,ok,168.505615234375,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.03.tif,0.0,0.0,0.0,2011-03,2,2011-03-06,2011-03-22,0.40065,0.40065,0.3106,0.4907,0.2425,0.2425,0.1737,0.3113,0.05215,0.10595,0.25145,0.18175,0.0,0.0,2116,True,,,False
ASG0003o9j,demo_stream,C05,2011-04-05T13:08:33,34.77403661179361,-2.4716555614470135,ok,8.054954528808594,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.04.tif,0.0,0.0,0.0,2011-04,2,2011-04-07,2011-04-23,0.6714,0.6714,0.6077,0.7351000000000001,0.42085,0.42085,0.3879,0.4538,0.03095,0.05885,0.2974,0.0993,0.0,0.0,2116,True,,,False
ASG0003o9t,demo_stream,C05,2011-03-31T16:04:23,34.77403661179361,-2.4716555614470135,ok,168.505615234375,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.03.tif,0.0,0.0,0.0,2011-03,2,2011-03-06,2011-03-22,0.40065,0.40065,0.3106,0.4907,0.2425,0.2425,0.1737,0.3113,0.05215,0.10595,0.25145,0.18175,0.0,0.0,2116,True,,,False
ASG0003onz,demo_stream,C05,2011-07-22T14:28:33,34.77403661179361,-2.4716555614470135,ok,15.956466674804688,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.07.tif,0.0,0.0,0.0,2011-07,2,2011-07-12,2011-07-28,0.3177,0.3177,0.2622,0.3732,0.1871,0.1871,0.155,0.2192,0.06045,0.1218,0.23465,0.21805,0.0,0.0,2116,True,,,False
ASG0003oy5,demo_stream,C05,2011-05-13T11:26:10,34.77403661179361,-2.4716555614470135,ok,50.34508514404297,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.05.tif,0.0,0.0,0.0,2011-05,2,2011-05-09,2011-05-25,0.38685,0.38685,0.3556,0.4181,0.22635,0.22635,0.2204,0.2323,0.0515,0.1113,0.2498,0.17795,0.0,0.0,2116,True,,,False
ASG0003oy9,demo_stream,C05,2011-07-09T14:12:25,34.77403661179361,-2.4716555614470135,ok,15.956466674804688,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.07.tif,0.0,0.0,0.0,2011-07,2,2011-07-12,2011-07-28,0.3177,0.3177,0.2622,0.3732,0.1871,0.1871,0.155,0.2192,0.06045,0.1218,0.23465,0.21805,0.0,0.0,2116,True,,,False
ASG0003p1h,demo_stream,C05,2011-07-22T13:34:28,34.77403661179361,-2.4716555614470135,ok,15.956466674804688,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.07.tif,0.0,0.0,0.0,2011-07,2,2011-07-12,2011-07-28,0.3177,0.3177,0.2622,0.3732,0.1871,0.1871,0.155,0.2192,0.06045,0.1218,0.23465,0.21805,0.0,0.0,2116,True,,,False
ASG0003p2r,demo_stream,C05,2011-07-06T16:15:53,34.77403661179361,-2.4716555614470135,ok,15.956466674804688,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.07.tif,0.0,0.0,0.0,2011-07,2,2011-07-12,2011-07-28,0.3177,0.3177,0.2622,0.3732,0.1871,0.1871,0.155,0.2192,0.06045,0.1218,0.23465,0.21805,0.0,0.0,2116,True,,,False
ASG0003rky,demo_stream,C08,2011-06-29T16:42:19,34.77774071795961,-2.5317308458698617,ok,34.52304458618164,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.06.tif,0.0,0.0,0.0,2011-06,2,2011-06-10,2011-06-26,0.36275,0.36275,0.3547,0.3708,0.2061,0.2061,0.1979,0.2143,0.05135,0.1083,0.2317,0.18755,0.0,0.0,2116,True,,,False
ASG0003son,demo_stream,C10,2011-06-12T17:14:43,34.77577157847431,-2.571024469347063,ok,32.844093322753906,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.06.tif,0.0,0.0,0.0,2011-06,2,2011-06-10,2011-06-26,0.30265,0.30265,0.2807,0.3246,0.1747,0.1747,0.1486,0.2008,0.05935,0.11995,0.22525,0.22415,0.0,0.0,2116,True,,,False
ASG0003uty,demo_stream,H11,2011-03-08T03:56:17,34.87464007562006,-2.590495188650764,ok,149.54920959472656,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.03.tif,0.0,0.0,0.0,2011-03,2,2011-03-06,2011-03-22,0.46645,0.46645,0.4569,0.476,0.30015,0.30015,0.291,0.3093,0.0556,0.10015,0.27545,0.18215,0.0,0.0,2116,True,,,False
ASG0004101,demo_stream,D03,2011-03-10T10:39:28,34.79426401673353,-2.429859983597875,ok,162.65872192382812,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.03.tif,0.0,0.0,0.0,2011-03,2,2011-03-06,2011-03-22,0.4172,0.4172,0.347,0.4874,0.25745,0.25745,0.2003,0.3146,0.05295,0.1057,0.26215,0.1952,0.0,0.0,2116,True,,,False
ASG00041wp,demo_stream,D03,2011-05-12T14:22:52,34.79426401673353,-2.429859983597875,ok,50.663368225097656,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.05.tif,0.0,0.0,0.0,2011-05,2,2011-05-09,2011-05-25,0.39245,0.39245,0.3508,0.4341,0.228,0.228,0.2152,0.2408,0.05185,0.10675,0.24285,0.211,0.0,0.0,2116,True,,,False
ASG000431o,demo_stream,D04,2011-07-18T14:09:11,34.79533386393608,-2.450204643413852,ok,15.956466674804688,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.07.tif,0.0,0.0,0.0,2011-07,2,2011-07-12,2011-07-28,0.31,0.31,0.2719,0.3481,0.1782,0.1782,0.1578,0.1986,0.05695,0.1224,0.232,0.2455,0.0,0.0,2116,True,,,False
ASG000439f,demo_stream,D04,2011-02-17T19:36:09,34.79533386393608,-2.450204643413852,ok,91.12124633789062,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.02.tif,0.0,0.0,0.0,2011-02,2,2011-02-02,2011-02-18,0.48,0.48,0.4604,0.4996,0.30995,0.30995,0.3001,0.3198,0.05015,0.1035,0.2943,0.1777,0.0,0.0,2116,True,,,False
ASG00043bt,demo_stream,D04,2011-02-12T14:05:07,34.79533386393608,-2.450204643413852,ok,91.12124633789062,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.02.tif,0.0,0.0,0.0,2011-02,2,2011-02-02,2011-02-18,0.48,0.48,0.4604,0.4996,0.30995,0.30995,0.3001,0.3198,0.05015,0.1035,0.2943,0.1777,0.0,0.0,2116,True,,,False
ASG00043nj,demo_stream,D04,2011-03-09T12:09:14,34.79533386393608,-2.450204643413852,ok,168.505615234375,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.03.tif,0.0,0.0,0.0,2011-03,2,2011-03-06,2011-03-22,0.4428,0.4428,0.3316,0.554,0.27065,0.27065,0.176,0.3653,0.04625,0.0967,0.25915,0.18235,0.0,0.0,2116,True,,,False
ASG00043y8,demo_stream,D04,2011-03-09T13:40:42,34.79533386393608,-2.450204643413852,ok,168.505615234375,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.03.tif,0.0,0.0,0.0,2011-03,2,2011-03-06,2011-03-22,0.4428,0.4428,0.3316,0.554,0.27065,0.27065,0.176,0.3653,0.04625,0.0967,0.25915,0.18235,0.0,0.0,2116,True,,,False
ASG00043yn,demo_stream,D04,2011-02-12T14:34:01,34.79533386393608,-2.450204643413852,ok,91.12124633789062,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.02.tif,0.0,0.0,0.0,2011-02,2,2011-02-02,2011-02-18,0.48,0.48,0.4604,0.4996,0.30995,0.30995,0.3001,0.3198,0.05015,0.1035,0.2943,0.1777,0.0,0.0,2116,True,,,False
ASG00044hm,demo_stream,D04,2011-05-13T18:10:38,34.79533386393608,-2.450204643413852,ok,50.34508514404297,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.05.tif,0.0,0.0,0.0,2011-05,2,2011-05-09,2011-05-25,0.379,0.379,0.3682,0.3898,0.2195,0.2195,0.2117,0.2273,0.0523,0.10845,0.24025,0.19435,0.0,0.0,2116,True,,,False
ASG00045l5,demo_stream,D06,2011-06-20T08:14:26,34.79275700478855,-2.4929891925829826,ok,49.85533142089844,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.06.tif,0.0,0.0,0.0,2011-06,2,2011-06-10,2011-06-26,0.3715,0.3715,0.3276,0.4154,0.19625,0.19625,0.1688,0.2237,0.0459,0.09455,0.2068,0.19845,0.5,0.0,2116,True,,,False
ASG00045tj,demo_stream,D06,2011-06-15T19:04:17,34.79275700478855,-2.4929891925829826,ok,49.85533142089844,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.06.tif,0.0,0.0,0.0,2011-06,2,2011-06-10,2011-06-26,0.3715,0.3715,0.3276,0.4154,0.19625,0.19625,0.1688,0.2237,0.0459,0.09455,0.2068,0.19845,0.5,0.0,2116,True,,,False
ASG000463s,demo_stream,D07,2011-02-26T03:20:59,34.794840664221134,-2.5112164240356374,ok,83.09854125976562,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.02.tif,0.0,0.0,0.0,2011-02,2,2011-02-02,2011-02-18,0.44345,0.44345,0.4339,0.453,0.2518,0.2518,0.2292,0.2744,0.04865,0.0878,0.2283,0.1933,0.0,0.0,2116,True,,,False
ASG00046ky,demo_stream,D08,2011-03-05T12:20:32,34.794987609741575,-2.533162846326899,ok,159.83741760253906,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.03.tif,0.0,0.0,0.0,2011-03,2,2011-03-06,2011-03-22,0.42865,0.42865,0.4164,0.4409,0.3035,0.3035,0.2946,0.3124,0.0654,0.1333,0.3327,0.1927,0.0,0.0,2120,True,,,False
ASG00046xo,demo_stream,D08,2011-05-24T03:51:23,34.794987609741575,-2.533162846326899,ok,43.221717834472656,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.05.tif,0.0,0.0,0.0,2011-05,2,2011-05-09,2011-05-25,0.4065499999999999,0.4065499999999999,0.3423,0.4708,0.2249,0.2249,0.2017,0.2481,0.04785,0.0969,0.2271,0.16355,0.0,0.0,2116,True,,,False
ASG000491t,demo_stream,D10,2011-04-18T21:09:40,34.792405070006936,-2.570621324432248,ok,1.7727290391921997,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.04.tif,0.0,0.0,0.0,2011-04,2,2011-04-07,2011-04-23,0.55795,0.55795,0.5421,0.5738,0.3084,0.3084,0.2984,0.3184,0.0354,0.0671,0.2366,0.1269,0.5,0.0,2116,True,,,False
ASG0004a62,demo_stream,D13,2011-05-12T19:07:17,34.79401410037378,-2.633972146098855,ok,34.794532775878906,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.05.tif,0.0,0.0,0.0,2011-05,2,2011-05-09,2011-05-25,0.38225,0.38225,0.3614,0.4031,0.22015,0.22015,0.2074,0.2329,0.05105,0.10615,0.2374,0.1992,0.0,0.0,2116,True,,,False
ASG0004aau,demo_stream,D13,2011-05-12T18:32:41,34.79401410037378,-2.633972146098855,ok,34.794532775878906,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.05.tif,0.0,0.0,0.0,2011-05,2,2011-05-09,2011-05-25,0.38225,0.38225,0.3614,0.4031,0.22015,0.22015,0.2074,0.2329,0.05105,0.10615,0.2374,0.1992,0.0,0.0,2116,True,,,False
ASG0004air,demo_stream,D13,2011-06-25T15:45:34,34.79401410037378,-2.633972146098855,ok,30.160079956054688,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.06.tif,0.0,0.0,0.0,2011-06,2,2011-06-10,2011-06-26,0.44495,0.44495,0.3487,0.5412,0.2766,0.2766,0.2142,0.339,0.0531,0.1024,0.26505,0.20095,0.5,0.0,2116,True,,,False
ASG0004axd,demo_stream,E01,2011-06-18T08:40:08,34.81502453747986,-2.3905238874368115,ok,51.34806442260742,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.06.tif,0.0,0.0,0.0,2011-06,2,2011-06-10,2011-06-26,0.4192,0.4192,0.362,0.4764,0.2246,0.2246,0.1893,0.2599,0.04005,0.09065,0.2229,0.18635,0.5,0.0,2116,True,,,False
ASG0004bu5,demo_stream,E02,2011-06-05T12:08:59,34.81451997295955,-2.4101379895545345,ok,49.98402786254883,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.06.tif,0.0,0.0,0.0,2011-06,2,2011-06-10,2011-06-26,0.40095,0.40095,0.3566,0.4453,0.23315,0.23315,0.2013,0.265,0.0497,0.1035,0.24185,0.196,0.5,0.0,2116,True,,,False
ASG0004bxn,demo_stream,E02,2011-05-15T02:53:27,34.81451997295955,-2.4101379895545345,ok,43.88255310058594,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.05.tif,0.0,0.0,0.0,2011-05,2,2011-05-09,2011-05-25,0.4174,0.4174,0.3829,0.4519,0.22785,0.22785,0.2243,0.2314,0.04415,0.09515,0.2289,0.17375,0.0,0.0,2116,True,,,False
ASG0004c2j,demo_stream,E02,2011-05-14T16:46:45,34.81451997295955,-2.4101379895545345,ok,43.88255310058594,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.05.tif,0.0,0.0,0.0,2011-05,2,2011-05-09,2011-05-25,0.4174,0.4174,0.3829,0.4519,0.22785,0.22785,0.2243,0.2314,0.04415,0.09515,0.2289,0.17375,0.0,0.0,2116,True,,,False
ASG0004c8u,demo_stream,E02,2011-05-14T15:03:42,34.81451997295955,-2.4101379895545345,ok,43.88255310058594,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.05.tif,0.0,0.0,0.0,2011-05,2,2011-05-09,2011-05-25,0.4174,0.4174,0.3829,0.4519,0.22785,0.22785,0.2243,0.2314,0.04415,0.09515,0.2289,0.17375,0.0,0.0,2116,True,,,False
